204,2492,7
204,2768,10
205,1591,2
205,2141,12
206,2465,16
206,205,4
206,1414,4
206,1421,3
207,1465,24
205,1758,3
207,698,5
207,1242,5
208,1706,14
206,1786,1
208,1903,12
207,2658,4
209,905,17
208,1285,12
209,2766,14
208,218,1
208,1325,1
208,1894,1
210,617,4
209,1269,3
210,1278,8
210,2866,6
211,2943,24
210,1473,1
213,1691,27
211,1944,4
211,2166,4
211,2446,15
210,2969,2
210,3101,6
212,1364,8
212,1721,4
213,1824,15
213,2352,15
214,1404,22
212,1832,1
212,2441,1
214,2108,8
215,2658,24
215,894,4
216,1022,18
215,1163,6
215,1266,15
215,1380,16
215,1543,6
214,2031,3
215,2081,11
216,214,7
215,744,4
215,916,1
217,1251,21
215,1470,3
216,1730,8
218,654,23
216,1305,4
217,1597,9
218,1787,17
217,2328,4
217,2689,9
217,727,2
217,1288,2
218,1829,6
219,2414,22
217,2602,4
217,2789,3
219,947,2
220,1279,14
219,1613,6
218,1665,1
220,2536,26
220,278,4
220,771,4
221,126,7
221,1123,2
220,1752,1
222,449,8
222,566,5
221,1014,2
223,1829,11
224,743,12
223,950,4
222,2211,2
224,2257,24
224,352,6
224,787,12
223,1719,5
225,2028,19
223,2523,1
225,3161,4
225,108,4
227,303,35
224,1107,2
225,2248,6
227,237,19
225,402,5
226,1804,8
226,437,3
227,1321,10
228,457,5
229,2072,30
229,969,12
230,1645,26
229,2276,2
230,2337,15
229,2370,7
228,2486,2
229,2837,8
230,2960,17
229,2983,6
231,124,11
231,915,8
231,2034,19
231,935,11
230,2895,5
230,3157,2
231,516,6
233,2052,14
231,2424,2
232,756,1
232,945,1
234,2320,17
234,607,5
233,1204,1
234,1353,7
235,2452,13
236,452,10
234,1094,1
235,1336,14
235,2146,4
237,1213,11
236,1924,5
236,2007,7
237,2679,11
236,1061,1
238,1383,24
237,2580,6
237,175,3
238,281,10
237,720,6
238,1025,4
239,1078,16
238,2094,12
239,953,9
238,1122,5
239,1619,6
238,1825,3
239,1983,17
239,2296,5
239,2416,7
241,2223,11
239,2532,2
240,2976,4
241,539,3
240,1046,2
242,267,7
241,1306,1
242,1425,4
243,726,9
243,1285,8
243,1487,13
244,1723,15
243,1452,1
245,1536,13
244,1598,4
244,2136,10
244,2249,9
246,258,20
246,512,12
244,578,2
245,601,3
245,880,8
245,917,10
244,1870,1
247,776,22
248,534,16
246,579,1
246,584,1
247,722,2
247,839,7
248,1900,21
248,851,8
248,1017,4
247,1794,2
248,2586,7
250,664,19
248,894,1
250,1513,10
249,1599,10
249,1749,7
248,1767,2
248,2086,2
250,2269,15
249,703,6
250,1252,6
250,2017,10
250,3024,4
250,784,1
251,1037,3
251,1289,6
251,2354,3
250,2363,1
251,2388,8
252,828,9
251,1070,2
252,1285,6
251,1687,2
252,1806,14
253,2222,18
253,450,5
252,579,1
254,2450,14
254,127,5
253,265,1
255,615,18
253,951,1
255,1010,18
253,1866,2
253,1869,1
254,2032,12
254,2412,4
255,1252,12
256,2379,30
255,2595,9
255,790,1
256,1629,10
257,2905,18
256,1408,1
257,1824,9
258,501,5
258,591,4
257,1204,2
258,1982,4
259,753,2
260,1306,22
260,1357,13
260,2164,21
261,1093,19
260,1312,4
261,2155,16
261,364,10
261,1051,4
262,1393,9
271,1871,177
261,2624,1
262,331,1
262,1661,5
262,2072,1
264,2189,20
264,2895,13
263,661,2
264,180,2
267,1094,12
265,1291,1
269,1381,99
267,427,6
268,575,21
268,1439,17
267,2957,4
268,1464,4
271,597,30
269,612,5
269,1536,11
270,1662,22
270,2950,14
272,197,31
271,492,20
270,521,6
270,1180,9
270,3161,2
272,666,24
273,787,26
271,1075,7
271,1153,11
272,1368,14
271,1777,12
270,2183,1
270,2793,3
272,1506,5
274,260,22
272,1050,2
273,1675,10
272,2143,5
273,2844,5
274,53,2
274,460,4
275,858,18
273,1650,2
274,1848,4
273,1981,4
274,448,2
276,1221,16
279,1483,99
275,1523,18
275,3012,4
275,1272,2
275,2343,2
277,797,4
277,1947,5
276,2527,3
278,1754,8
278,2207,7
278,2322,6
278,2452,9
279,749,7
278,955,2
279,1049,17
280,1093,27
280,1435,33
278,1503,3
279,1586,10
279,1679,4
280,2189,5
280,2264,8
280,2673,4
281,2740,11
281,353,7
281,1004,2
280,1061,2
281,1727,8
281,1566,5
282,2493,4
283,739,6
283,2133,9
282,2576,1
285,1082,27
284,1804,14
284,2385,6
285,1255,2
285,1461,7
286,1493,20
284,1582,3
285,1319,5
286,388,2
286,574,1
288,722,13
286,738,1
287,783,7
288,882,21
288,1031,25
287,1498,11
288,2273,18
287,2460,9
287,2584,10
286,2679,2
287,2907,2
287,2674,3
289,455,6
290,1138,13
289,1215,15
288,1796,1
291,39,30
289,871,2
291,1380,28
290,1570,15
291,2150,22
290,2516,6
290,1717,2
292,2229,19
291,2360,11
291,934,1
292,1352,18
291,1463,1
291,1505,4
292,1869,8
293,89,8
292,463,2
294,721,29
294,1535,8
294,1041,7
294,1250,18
294,1611,8
294,1793,10
294,1996,6
294,2386,8
296,1119,21
295,1447,8
296,1576,11
295,1675,9
296,1773,11
294,2002,1
295,2459,9
296,240,8
295,498,1
297,931,10
295,1186,1
296,1208,11
296,2062,11
295,2626,5
296,259,2
297,919,11
297,1103,6
297,1428,17
297,1607,15
297,1647,9
298,2716,15
299,1052,6
298,1942,11
298,2122,7
299,2429,14
298,1000,2
300,1407,19
300,2477,8
300,2893,20
300,609,10
300,904,10
300,1315,5
299,1951,2
300,2457,5
301,1190,10
301,1743,12
301,1983,11
301,1995,10
301,2298,7
302,2616,15
301,912,3
301,1376,1
302,2463,10
302,419,1
304,1753,18
304,2193,15
304,2203,17
305,2335,34
304,300,2
305,387,13
304,688,6
303,1044,1
303,1084,1
305,1496,15
304,1589,4
304,2861,6
306,1703,12
305,3046,5
306,1575,9
306,1711,3
306,2531,8
307,310,1
308,1407,12
308,1930,2
309,1958,18
309,2016,13
307,3059,3
310,429,18
308,628,1
308,673,1
308,841,3
310,1177,22
308,1876,1
311,333,14
310,692,7
310,1117,4
310,1531,7
310,1638,8
310,1733,8
310,1948,8
309,1953,2
311,241,4
310,1252,3
311,1389,4
311,1403,8
311,1768,8
310,1992,1
311,617,3
311,1560,2
313,465,10
313,857,5
312,974,1
313,1273,4
313,1618,4
312,1660,2
314,2211,11
313,652,1
315,1834,14
313,2554,1
314,2563,7
313,2602,4
314,720,3
315,1313,4
315,1926,4
314,2108,2
315,918,1
316,1289,7
316,1468,12
315,2176,2
316,2363,10
316,2482,4
317,377,7
316,508,2
316,590,2
316,1118,2
317,1171,5
317,1642,9
317,1770,8
317,2276,7
317,2652,15
318,483,7
320,1437,29
320,2877,20
320,721,4
320,1839,5
320,2663,4
321,62,7
320,811,1
321,2168,3
320,2491,2
322,388,2
322,1497,6
322,1808,7
322,2076,7
323,1813,8
323,385,1
323,719,1
325,1298,21
323,1549,3
323,1553,2
324,1759,8
324,1931,6
325,2232,8
326,1100,21
325,1737,3
325,1994,6
324,2067,2
326,2155,13
326,2467,15
326,646,6
327,1044,14
331,900,194
328,974,19
328,1193,20
327,1345,15
327,1571,6
327,1189,1
328,2003,8
330,2098,22
329,471,6
329,2073,10
328,2564,2
330,12,2
330,998,10
330,1147,9
332,2743,25
329,3030,3
329,3035,1
331,755,3
332,814,20
331,1124,4
330,2376,1
331,2389,18
332,88,1
333,386,2
333,1356,11
333,1918,7
333,2339,5
333,2722,4
333,1364,2
335,2465,20
335,182,5
334,1131,1
335,1691,6
335,1738,11
337,2017,37
335,2171,8
336,722,8
336,1105,4
336,1319,4
337,1455,13
337,2210,12
336,1033,1
336,1302,3
336,1342,1
338,1566,12
337,1615,16
337,1796,9
337,1037,1
337,1208,1
338,1363,7
337,2319,3
339,1528,2
338,1590,2
340,1731,19
339,2269,4
340,723,4
340,785,13
340,1237,5
340,1704,9
340,1738,5
341,1973,12
341,1982,12
341,2481,15
341,843,6
341,900,4
341,1105,9
341,1339,6
341,1631,4
341,1694,4
341,1712,2
343,12,29
342,1292,5
342,1851,8
342,2391,4
343,986,11
344,1876,25
343,2402,10
343,357,2
344,501,8
344,586,5
344,674,8
346,1180,29
344,1210,4
343,1438,3
344,1692,13
344,2396,9
344,1233,1
346,1256,18
346,1538,23
346,1609,22
345,1672,7
346,2384,16
344,2737,2
348,573,22
347,1267,15
346,1490,20
346,1780,7
346,2143,4
347,2486,8
346,2645,4
346,2362,2
347,2748,10
349,423,22
349,1215,20
347,1759,1
348,2223,4
348,2352,15
350,2698,30
349,2,5
349,269,7
348,589,1
349,1383,9
349,2511,3
351,2711,29
350,429,11
350,625,11
350,1807,3
350,2169,7
351,1147,4
351,1433,6
353,1915,20
352,998,4
354,1761,38
351,2880,2
351,3028,5
352,140,1
353,1032,6
353,1957,6
354,1002,4
354,1061,9
355,1261,17
354,2115,6
355,918,10
354,1516,3
354,2041,1
355,2398,6
363,369,60
355,1195,1
356,1496,8
355,1952,1
356,2263,8
355,2733,2
357,192,9
357,359,2
357,1246,7
358,2621,16
358,361,2
358,1331,6
359,1526,29
358,1730,7
358,2377,5
357,2380,1
359,2824,29
359,1377,6
359,1433,2
359,1631,4
359,1831,7
360,2849,16
360,459,3
361,709,21
360,1313,7
359,1945,1
360,2096,13
361,2891,25
360,544,1
361,871,3
361,1090,9
361,3127,7
362,430,4
363,849,11
363,1189,16
362,1328,1
364,1453,18
364,1503,33
364,1850,37
363,2583,4
363,2762,8
364,568,5
363,574,1
364,742,9
363,749,1
364,1577,19
364,2541,8
365,1888,3
365,1996,4
366,110,8
366,400,7
365,799,1
369,1549,30
367,1934,13
365,2641,1
367,123,8
368,531,27
367,1110,18
367,1217,10
368,1261,21
367,2859,9
368,163,4
367,1043,2
368,1090,8
368,1099,4
368,2148,4
369,3020,16
367,3077,1
370,1487,22
370,2047,15
370,2284,14
369,2514,6
369,2530,13
369,2670,6
371,381,11
370,587,4
370,902,7
370,978,6
369,1073,1
371,1309,9
371,1494,16
370,1624,6
371,1809,12
371,1882,32
372,571,16
370,1281,1
372,1770,30
371,2744,7
371,3057,6
372,1527,7
373,2111,12
373,2477,33
373,678,4
373,810,4
373,1931,2
374,664,8
374,745,14
374,1109,14
375,1661,17
373,2233,2
377,457,31
375,2305,5
376,2328,14
377,80,14
377,1018,7
376,1874,1
376,2435,2
376,2592,3
379,1040,23
377,2450,2
379,810,10
379,914,9
379,1403,15
379,1702,10
380,203,8
379,878,1
380,1153,9
381,1368,18
380,1785,6
380,2236,9
382,355,17
381,1054,9
382,1168,12
383,1250,25
381,1345,3
381,1810,8
381,2344,8
380,2446,2
380,2645,2
383,925,21
381,1644,1
383,2037,13
382,2108,9
382,2212,7
382,2257,7
383,1,2
383,383,4
382,1123,2
382,2481,2
384,1011,3
385,1141,13
386,1913,50
384,2461,13
384,2865,2
385,1196,9
387,447,12
386,1083,2
386,1589,8
387,2148,14
386,2541,2
385,3098,1
387,495,7
386,986,7
390,1283,22
387,2939,5
388,44,6
389,575,11
388,1457,15
387,1798,1
389,377,6
389,1289,4
388,2059,1
389,419,4
393,630,40
391,777,14
389,960,1
389,2134,5
390,2677,11
391,726,8
391,931,6
391,1416,15
392,1540,22
390,1900,2
392,927,4
394,978,34
392,1382,7
391,1664,1
392,1689,9
392,2264,5
391,2313,1
391,2692,1
393,3045,10
393,1756,13
394,826,6
395,1681,24
394,2350,15
393,2735,2
396,1065,14
396,1307,26
395,1596,8
394,1787,5
396,972,6
398,1346,61
396,1498,7
397,1566,20
397,1858,27
395,2788,2
399,516,28
397,1577,6
398,1606,13
396,1721,3
397,1957,12
398,2077,12
396,2132,3
399,1571,12
399,1938,17
398,2593,8
399,864,9
399,1227,6
399,1558,6
398,1827,1
399,2653,4
399,2818,4
401,136,15
400,155,4
402,1672,41
401,2506,25
400,1394,2
402,1804,16
401,729,1
402,783,4
401,1074,2
401,1313,1
403,2195,15
402,2427,3
402,2460,3
401,3087,3
405,105,35
402,110,1
402,454,1
405,919,24
403,1274,15
405,1862,50
404,2031,13
403,3143,8
404,16,4
405,733,19
403,1438,1
405,1569,20
404,1782,21
404,1928,9
404,2378,4
404,938,3
405,1181,4
406,1363,23
405,1404,3
405,2253,7
405,2632,6
408,1266,31
405,3112,2
408,1129,31
407,1210,3
407,1335,7
407,1416,7
406,1620,1
409,2024,46
407,2297,4
407,2568,8
407,2691,4
408,876,7
407,1165,1
407,2160,2
408,2463,7
409,747,5
410,1152,14
409,1716,4
409,2049,5
411,2524,22
411,468,16
411,1382,32
409,1875,2
410,2369,15
411,278,10
411,536,2
411,1909,10
412,2485,20
412,389,2
412,1462,7
413,1759,12
413,607,5
413,1968,2
415,2001,31
413,2428,5
413,562,3
414,1201,4
415,1354,12
413,2892,1
414,205,1
414,1078,3
415,1621,13
415,2060,13
415,2146,13
415,2243,7
415,2623,2
416,2933,28
416,90,10
416,354,5
418,1562,52
415,1661,1
416,1793,3
416,2878,9
416,3008,4
416,305,5
416,1066,1
419,2423,35
419,993,20
419,1670,16
417,1701,5
418,1941,10
419,233,2
419,822,15
418,1806,3
418,2086,6
419,2868,7
420,700,2
420,854,4
421,1186,15
421,1308,15
419,1792,1
421,668,10
421,813,8
422,1197,12
421,1389,10
421,1641,6
420,2382,2
421,2872,4
422,616,5
422,766,13
422,829,12
422,1546,22
422,2121,7
422,2823,4
423,2896,12
423,1051,7
423,1154,8
423,1159,4
423,1330,5
423,1381,6
423,1614,9
423,2103,9
423,2485,4
423,1168,1
424,2276,8
424,2317,4
426,1529,17
424,1975,5
425,181,3
425,803,2
427,1276,18
425,1344,1
426,1994,6
425,2189,1
425,2981,1
426,3064,9
427,675,2
427,742,9
426,1402,2
427,1423,9
427,1752,12
426,2484,1
428,408,7
427,916,3
430,2540,40
428,910,3
430,1145,23
430,1553,21
429,2193,12
429,2232,4
430,173,5
431,1042,22
431,1452,12
429,1698,3
430,1892,3
430,2389,9
431,1063,6
432,1328,21
432,2000,8
431,2093,14
431,2993,8
433,289,8
431,2452,2
432,1274,1
433,1510,4
432,2464,1
434,1085,2
434,2177,5
435,2341,18
433,2393,6
435,2908,27
433,2928,2
435,525,18
435,781,7
436,974,11
435,1410,8
439,1565,45
435,1599,6
434,1920,4
435,1984,15
435,2669,4
435,329,1
437,1157,29
437,1179,13
437,1535,11
436,1803,7
436,2237,5
437,2697,13
436,2862,5
438,679,10
436,770,2
437,1106,8
437,1353,7
436,1438,1
436,1702,2
437,1745,4
436,2104,2
436,2533,5
437,2976,4
438,424,7
437,569,7
438,890,5
439,917,16
439,151,8
438,321,1
439,364,9
440,1366,11
439,1821,6
440,2244,11
439,2288,4
439,2409,8
439,2416,7
440,827,4
440,1314,10
440,1463,8
439,1471,3
441,2212,20
442,1259,15
441,1707,7
442,1805,14
442,2565,18
447,258,87
443,598,12
443,637,9
443,1333,20
442,1514,6
442,2503,4
441,2688,5
443,79,3
442,703,1
443,1142,4
442,1382,5
443,1873,4
445,2090,46
444,2754,8
445,1476,14
444,527,1
444,786,3
445,969,6
445,1593,7
445,1746,5
444,2128,3
445,992,2
446,1003,4
446,1011,16
447,1066,14
446,1123,199
446,1344,14
445,1550,2
447,1855,8
446,1988,15
446,2503,8
446,1019,2
446,1092,3
447,1140,2
446,1808,2
448,2252,16
448,2603,19
449,220,24
448,783,6
447,1564,2
448,1586,7
447,2018,2
449,2037,19
447,2183,5
447,2491,1
448,2785,2
449,813,6
449,1322,8
448,1413,5
449,1546,13
448,1907,5
448,2111,2
450,2629,18
450,1158,10
451,1313,12
450,1950,3
450,2733,7
449,2769,5
450,2882,4
452,2946,36
451,110,2
452,1166,16
451,1192,11
451,1740,7
452,2149,18
453,2315,30
453,2341,25
452,2710,12
452,1230,7
452,516,1
452,1110,1
453,1129,6
452,2178,2
456,2240,20
453,2833,10
453,25,2
454,1367,10
454,1751,4
454,2191,4
455,581,2
455,657,2
457,1149,32
455,1576,6
455,1775,7
455,1966,2
455,2598,5
456,1263,2
455,1675,1
456,2041,5
456,2350,9
457,2386,12
456,2409,10
456,2625,10
457,40,5
458,922,14
457,1504,3
457,1907,6
457,2564,4
457,401,5
458,601,4
457,754,3
458,768,14
457,2091,3
457,2095,2
458,2569,7
458,2683,7
457,3119,3
459,787,5
459,1432,7
459,1755,7
459,1832,7
458,2054,2
460,1193,7
460,2085,7
460,2319,11
460,2360,4
459,3037,1
460,302,1
462,759,26
460,1061,2
460,1621,2
463,443,20
461,850,3
461,917,1
461,1145,1
464,1339,25
463,1513,4
463,496,1
463,829,1
464,1508,10
465,2028,14
463,2343,1
465,505,7
465,1126,6
466,1573,11
466,1685,18
464,1830,1
465,2061,10
465,2164,12
465,2447,7
464,2510,1
465,1024,4
466,1097,7
466,1137,10
465,1229,2
466,1409,4
468,1452,39
466,2077,8
467,2372,12
467,178,12
467,764,6
467,791,2
467,959,11
467,1171,3
467,1797,4
466,1977,1
467,2305,12
467,2525,11
468,2539,18
467,2878,7
466,3119,1
469,533,15
468,1400,7
469,1543,8
468,2736,2
470,50,14
470,919,26
470,1904,25
469,1947,9
470,2044,17
468,2135,2
469,2280,10
469,2340,4
470,389,12
470,482,9
471,1253,17
469,1273,3
470,1735,5
470,2039,4
472,708,12
471,909,4
472,1179,15
471,1520,9
471,1644,8
472,2236,26
472,2335,13
472,888,3
473,1262,3
473,1828,7
473,1834,3
472,2175,2
473,2358,3
472,2573,1
473,2612,3
472,2749,2
474,96,7
474,895,7
474,1778,5
474,2942,3
474,221,1
476,483,16
475,644,9
474,916,1
475,1930,2
475,2029,11
475,2590,10
475,2697,13
476,668,8
477,732,25
475,984,2
477,1958,35
475,2221,6
477,2268,19
476,2783,3
477,858,6
476,1254,2
477,2183,4
476,2246,3
476,2666,1
478,826,8
479,1153,9
478,1378,7
478,1655,4
478,1791,7
479,1834,19
478,3113,4
479,334,4
479,573,12
479,1584,12
479,1671,8
479,1872,5
479,1989,11
478,2435,1
478,2621,1
480,318,7
481,1319,25
480,1452,2
480,2209,7
479,2697,2
481,3003,30
479,3031,4
481,304,4
482,476,12
481,551,4
481,633,9
481,666,9
481,678,4
481,1432,12
481,1893,16
480,2264,1
481,217,2
481,785,1
482,1401,12
483,1653,19
482,1682,7
483,2088,9
483,2287,15
482,2798,13
481,3102,5
482,388,1
484,1147,35
483,1395,4
483,1425,4
483,2117,7
483,2305,14
482,2523,4
482,2842,2
483,3020,3
484,1172,10
484,1464,8
484,1848,7
484,2940,3
484,771,5
487,1586,43
484,2978,2
487,47,22
487,324,18
485,612,2
485,1634,2
487,2034,13
