301,1969,11
302,4106,18
304,16,31
303,2001,14
302,2511,12
302,3758,8
303,2699,3
305,2866,20
306,4687,45
306,816,35
304,1581,14
306,1628,28
305,2473,15
304,2718,11
305,4337,25
308,3063,48
304,3376,1
308,3491,61
305,3563,17
305,4468,4
305,1860,2
307,4031,21
306,560,3
308,1019,18
307,1670,16
307,2628,3
309,3044,39
308,443,3
308,1308,8
311,152,46
308,336,1
310,1989,20
309,2172,7
310,3435,17
311,1451,19
311,1345,5
313,2618,37
311,3238,4
310,3629,3
312,134,3
314,251,31
315,1813,53
312,2158,4
313,2646,11
313,2701,18
311,2913,2
311,2916,1
312,3099,9
313,967,6
314,3799,20
315,4480,35
313,448,1
313,558,1
316,1283,29
314,2014,6
316,807,25
316,1910,17
316,4605,18
318,1472,32
317,1606,20
316,2631,6
316,2839,8
317,3448,21
317,240,12
320,1534,60
323,459,34
317,1522,1
318,3029,2
320,3495,25
319,4790,26
318,72,1
320,2717,16
320,2581,4
321,2959,35
323,4719,43
321,416,3
323,635,33
323,1000,38
320,3662,1
321,4603,14
326,106,82
324,350,37
321,2298,2
322,2791,8
322,3082,7
325,84,36
323,726,3
324,2314,26
323,2390,11
323,2932,4
325,1105,16
325,2220,13
327,2266,70
324,4239,8
324,4278,11
324,2428,1
326,4295,22
327,1642,14
328,886,27
328,1344,17
328,2083,21
327,2507,15
326,2657,1
328,1723,7
330,3577,41
328,3694,9
328,3850,9
331,67,30
328,1588,4
329,2750,7
330,3304,17
328,3654,3
329,3003,1
332,775,19
331,848,2
331,1217,4
331,2431,8
331,2754,2
334,3188,33
334,2297,23
333,4094,3
333,4158,6
334,4261,12
337,2115,39
334,2636,6
336,4072,38
338,88,48
336,810,13
336,1093,17
337,1269,35
336,1546,17
338,3145,61
337,3440,34
337,1488,13
335,4390,2
336,4406,8
339,4453,67
337,4491,16
338,1968,9
339,3175,38
339,352,28
340,881,38
341,941,61
339,1278,5
338,3881,4
340,322,19
340,899,19
343,1787,63
340,2206,7
342,3243,30
341,3483,19
341,4237,18
342,238,11
342,2440,15
340,3417,1
341,973,5
343,1374,12
342,2104,2
345,2270,32
343,2335,7
343,2561,16
343,2927,8
343,4215,6
343,4476,10
344,2659,3
347,3232,63
346,4257,36
348,4703,79
345,544,10
346,3406,12
344,4488,1
345,127,1
346,623,9
345,1020,2
347,1086,26
346,1979,6
345,2349,1
348,3179,25
350,2030,54
348,4772,21
349,7,28
348,3270,20
348,4793,7
350,1752,21
349,1838,13
349,2370,6
350,3927,7
351,858,6
354,1393,47
351,3318,6
352,3919,16
353,1160,17
352,2986,9
354,4473,36
354,1358,4
354,2020,2
356,2262,48
354,2582,10
355,3634,11
355,4737,18
356,56,19
355,1478,7
355,2401,2
359,4634,68
358,98,27
355,1608,2
356,4266,9
357,2732,2
358,3712,7
359,3877,19
360,935,16
361,1633,34
360,3668,27
360,581,4
360,2430,2
361,2657,13
362,4443,35
361,4536,4
362,2161,5
362,3174,12
365,3440,43
362,4225,5
364,4232,31
363,4501,20
365,311,25
363,1050,14
364,1099,12
363,2863,8
366,118,23
365,433,9
369,1301,69
365,126,2
366,3619,13
367,4111,13
370,1230,61
368,1953,19
367,3374,14
371,3517,66
367,4570,1
369,1414,9
369,2438,7
369,3750,2
369,2661,1
369,3822,1
371,4348,28
372,677,24
373,808,48
371,2787,3
376,88,48
375,1756,31
373,2266,9
373,3329,2
375,3972,34
373,4415,9
375,465,15
376,4000,24
375,2719,8
376,2935,15
375,4545,5
378,4485,22
376,283,3
378,2305,19
379,2353,29
376,3609,1
377,3668,14
377,3760,12
377,4433,6
378,361,4
380,1487,36
379,2516,14
380,2333,22
383,57,46
380,131,12
381,872,14
380,3856,5
382,3931,55
385,4266,91
383,182,48
383,788,52
383,637,22
382,4379,10
386,562,55
384,611,12
383,1790,8
384,1879,13
382,2004,3
383,2735,11
384,3172,19
382,3309,1
385,1424,13
385,2931,20
384,2946,4
384,4567,9
387,2692,23
385,3846,10
385,652,4
386,1741,13
387,3618,17
390,4635,86
388,4510,18
389,1815,25
390,3972,56
387,4104,1
388,2826,6
388,2876,2
389,3078,15
389,3999,11
391,1522,24
393,3049,45
394,958,40
392,2853,4
393,484,2
393,2098,8
393,2394,5
393,3309,10
395,3947,24
394,478,6
395,1331,19
394,1793,2
396,2328,31
395,2543,18
394,4003,10
395,1704,2
397,2869,30
396,873,8
398,1233,27
396,1356,7
396,2919,9
399,3164,48
398,3398,42
396,341,1
398,399,20
400,1608,52
401,2810,46
397,3928,9
398,2584,3
398,2718,7
400,2736,38
400,3005,32
399,3641,16
400,4599,38
399,2667,4
403,3673,81
401,4063,55
400,3468,4
401,3834,26
401,4618,24
402,903,17
401,1674,6
400,1858,2
404,2097,55
403,1888,32
402,3649,9
402,3880,8
403,7,9
405,483,31
405,3354,39
404,3866,15
403,99,6
405,424,16
405,638,19
404,1581,8
404,4088,2
407,4470,48
405,441,11
408,2029,37
406,2666,9
406,4301,6
408,65,20
408,1264,17
409,1842,36
406,2830,2
411,165,51
408,2134,7
408,2465,4
409,2655,18
408,2985,3
408,3753,2
413,467,88
408,1364,1
408,1967,2
411,3859,48
413,200,68
409,671,5
409,1413,3
409,3441,1
409,3781,2
410,4796,5
414,1162,56
411,2617,2
412,175,7
415,865,51
413,1001,31
411,2689,1
415,373,48
413,1204,6
414,3600,19
413,3801,11
414,4091,22
416,4724,67
414,3027,13
415,4699,14
417,59,41
415,1424,7
414,2392,2
419,599,62
417,689,18
416,3289,5
419,3831,43
416,3840,2
419,3569,28
419,4280,13
420,121,15
422,536,50
419,1344,4
419,3051,17
422,3963,59
419,4123,4
420,2782,10
421,96,4
421,414,8
421,2184,7
421,2611,7
420,2653,2
422,693,7
425,1122,48
422,2641,3
421,3028,1
424,336,20
423,678,4
424,2253,15
423,2649,7
424,2058,7
426,2300,40
425,2852,11
425,4618,16
426,2457,24
427,2805,26
425,3911,5
425,1269,3
426,2200,7
425,2814,3
426,4029,7
427,4063,23
427,3126,9
430,3446,46
427,4287,9
430,241,48
429,1241,13
428,1963,6
429,2881,22
430,3542,28
428,3631,10
429,4635,25
429,3312,9
429,4132,9
433,421,42
430,688,11
430,2621,4
431,3104,27
430,4184,10
433,3191,21
433,1374,16
432,1553,6
432,2134,15
433,2466,14
433,290,8
433,487,11
434,1363,20
433,2234,6
435,2587,28
433,3688,7
435,4580,33
438,1510,65
436,3419,26
434,3526,12
436,4284,30
436,197,8
437,600,20
437,1117,19
436,2750,6
438,4483,34
438,4749,19
438,533,27
438,1410,23
440,2081,60
437,2796,4
438,3100,22
437,3114,2
438,3266,25
439,1233,17
439,1740,12
440,1911,40
438,2779,12
440,3281,34
439,4053,8
438,4392,4
438,1397,1
439,1897,5
441,3473,30
439,3925,8
441,1934,22
441,2045,10
440,3491,12
440,72,1
442,1825,27
442,3051,30
442,3191,13
442,4568,13
442,2094,14
441,2809,1
443,944,10
444,2376,19
443,2576,7
444,2707,20
448,2137,74
443,2224,3
445,2555,25
445,2859,13
444,3465,6
446,4771,34
446,329,18
445,938,8
447,3878,29
447,4097,33
447,402,17
446,663,8
448,760,36
447,572,4
446,1945,1
447,2534,10
450,3899,48
447,3941,5
451,4383,70
450,4215,26
451,529,43
451,1931,33
450,2750,29
450,1077,14
453,1858,74
451,3863,23
451,4701,17
451,3524,2
453,4452,53
453,3480,14
453,3846,11
456,33,47
455,322,27
455,1057,29
456,2917,24
455,4327,8
455,1116,12
457,2859,35
458,3197,55
458,6,36
457,1502,25
456,1544,14
457,3814,9
458,2362,4
458,2564,12
460,3222,39
461,1083,55
461,3271,46
459,4393,6
463,1600,63
461,2176,13
460,2382,2
461,2849,12
462,1002,4
462,2964,9
462,4542,10
464,2673,20
463,3415,4
465,287,7
465,2079,10
464,2602,2
464,2731,3
465,26,5
466,1453,8
467,1525,15
467,1570,22
469,1701,53
467,2837,25
468,4241,38
467,1181,8
468,1290,22
469,1545,46
469,1836,36
468,3496,14
469,40,26
468,2369,11
470,3427,29
470,57,19
471,710,41
470,3125,19
470,4400,22
471,1124,17
473,1260,70
472,2215,50
469,3638,1
470,3798,7
470,4344,2
471,726,9
472,858,15
471,4070,2
471,4689,5
472,2591,9
474,2984,38
472,3774,6
473,2430,2
473,4135,7
473,1343,6
475,1420,18
473,1824,2
477,1905,53
475,2662,12
474,3086,4
475,2774,8
477,3647,40
476,4101,23
477,211,22
478,4071,53
477,4241,13
478,4716,24
478,167,9
478,1894,21
479,2407,37
478,3093,17
477,4439,8
479,2266,16
479,4747,9
479,1866,8
479,2087,7
479,2282,4
479,3319,3
480,2825,2
481,645,10
481,698,9
480,2752,3
484,4362,78
481,622,1
483,2539,21
481,4772,3
484,1152,6
484,3373,10
486,3957,18
485,4753,4
486,1496,4
486,2069,12
486,3598,7
489,55,24
487,392,4
488,553,25
488,1368,13
488,1451,17
489,2795,21
490,3669,50
486,3765,5
489,3839,14
488,3930,9
488,3943,4
488,3985,4
488,4552,3
488,2373,1
490,4525,17
490,4574,19
489,2974,2
491,3058,35
491,4295,24
492,2185,28
492,2405,10
498,2,30
494,2626,14
493,3042,19
492,4015,10
495,1240,37
494,3027,17
495,3240,27
495,18,16
495,698,24
494,1783,13
495,156,8
496,178,17
496,758,6
498,2766,23
497,4670,11
498,60,28
497,2488,4
496,4075,2
497,4310,3
498,481,10
500,1497,37
497,2302,1
498,2528,6
497,2555,2
498,2927,11
499,3985,4
502,1850,33
500,3125,6
501,3844,15
503,1878,31
501,3969,6
501,4021,6
502,657,2
502,2532,2
503,2851,9
505,4517,49
504,541,9
504,1432,2
505,1775,16
503,2608,3
505,180,2
506,845,19
506,997,31
505,3256,7
508,4085,57
507,1694,27
507,2771,30
509,4230,28
508,4313,16
507,4543,12
508,353,5
508,527,8
509,940,8
511,1021,42
508,2490,3
509,2785,2
512,3760,63
509,4752,6
511,2358,25
511,2497,10
510,2594,5
510,2613,4
511,3722,21
512,3841,32
510,3931,7
511,166,4
512,1936,8
512,3791,24
511,4534,4
511,4746,9
512,2783,9
512,3062,5
514,2139,24
514,3168,17
515,159,22
514,2824,11
517,3266,42
514,3883,7
514,2474,1
516,2571,11
518,4015,54
517,137,22
517,597,17
517,1080,14
519,1107,53
515,1621,2
515,2396,2
515,2539,1
516,2846,9
518,4315,25
517,27,5
519,1661,25
518,315,12
521,471,66
518,967,4
518,2087,11
518,2524,8
519,4103,10
521,4753,50
519,1225,9
520,4361,11
520,4384,8
521,4620,40
520,1600,4
520,1893,7
521,3623,14
521,4282,6
521,4349,4
521,2420,1
521,2462,1
522,2640,2
523,1101,10
524,2470,8
523,2734,2
525,3182,14
527,3342,50
525,3407,16
529,1700,37
527,1763,30
525,4672,1
528,2332,12
532,813,93
528,3572,2
530,219,20
530,1278,23
531,1730,25
529,2131,4
528,4132,3
529,4235,14
530,2256,5
530,2481,7
529,4323,5
531,549,8
532,1576,13
531,2610,4
530,3170,1
533,3992,40
531,4427,9
532,4637,20
533,1386,23
535,1512,45
533,1132,12
532,3157,1
533,4564,5
535,748,24
534,2142,5
537,914,48
534,3167,2
539,115,47
536,544,5
537,804,15
536,1562,17
536,2109,8
536,2193,6
541,3239,61
538,437,18
539,3255,37
538,2103,7
538,2244,7
539,2839,17
537,4001,2
540,4026,21
538,1764,1
540,24,3
539,3103,5
541,4132,29
541,4405,14
542,4447,42
543,37,41
542,77,17
541,1585,6
541,2761,7
541,3439,9
542,4576,14
543,2587,22
541,3144,2
544,536,29
546,3599,47
546,1456,30
546,852,8
546,1980,22
544,2369,3
545,2437,10
545,3014,7
545,3055,13
546,3912,32
544,4649,3
546,985,12
547,3139,14
547,3168,20
546,3562,12
546,3962,9
549,4416,42
548,481,13
548,573,15
548,1100,18
548,303,6
548,1854,16
547,1939,1
547,2626,2
550,889,33
549,1056,4
548,2211,1
554,747,85
551,2260,18
552,1080,19
552,1293,14
551,1345,13
552,2780,25
554,3763,62
553,1545,12
552,2253,7
552,2467,5
552,3161,7
553,3221,11
555,3586,50
553,4186,16
553,51,10
555,2151,25
554,3185,19
553,3239,9
552,4251,2
554,2190,7
558,3327,67
555,4263,19
556,3345,23
558,3898,63
557,1265,24
556,2458,5
558,3949,43
559,2061,31
563,14,79
560,1316,24
559,2740,23
557,2970,1
561,1009,43
558,3210,3
562,812,32
561,1865,18
561,2129,21
561,2315,15
561,3509,22
565,137,66
562,1338,22
561,1593,15
561,2166,6
561,2449,1
565,738,29
565,1098,25
564,2628,20
562,4206,1
564,477,6
564,2411,10
566,3290,37
567,4179,41
567,1579,41
568,1751,27
565,1823,1
567,3661,15
568,251,20
566,1782,3
567,2719,8
568,3644,22
566,3818,1
571,1448,64
572,1999,89
569,3160,14
571,3522,47
571,322,43
568,2604,5
569,4017,4
568,4188,2
569,4314,4
570,58,9
572,374,46
572,550,41
569,1533,1
572,4170,30
570,2814,2
571,3922,14
573,1352,25
571,2305,2
575,1932,30
572,2010,1
573,2524,8
573,2564,6
573,2597,8
573,3267,2
574,2442,4
574,3643,11
575,4340,12
575,540,11
574,2403,5
575,3195,4
576,4208,22
577,1746,19
578,2072,51
576,3475,3
577,262,17
579,940,22
577,1665,6
576,2681,2
576,3984,1
580,785,41
577,865,2
577,989,4
580,2495,27
578,2511,11
578,3192,4
580,3343,39
577,4200,1
580,2816,16
579,3473,2
582,952,30
580,1494,6
582,1567,16
583,2170,13
582,2469,2
582,2909,6
582,3036,2
585,4129,36
585,41,29
588,168,98
585,1603,13
585,3289,20
587,377,42
586,2051,9
585,2337,3
588,2811,48
584,4706,2
587,317,14
585,1033,3
586,2255,7
586,3519,17
586,3828,4
587,4561,30
590,433,70
589,510,10
588,4777,2
589,3127,10
591,119,28
593,1921,51
590,3441,4
592,4323,26
591,230,1
596,838,62
592,1048,16
594,2456,39
592,3401,3
593,4028,15
594,303,19
593,1952,7
593,2719,9
593,3167,9
594,2435,2
595,2626,9
594,2923,2
593,3626,1
599,3540,47
596,4203,1
597,4734,4
599,438,13
598,2016,4
598,2522,7
599,2692,18
598,3350,11
598,3952,6
601,2659,20
600,362,11
600,533,8
601,3802,21
601,4702,14
601,967,5
